merchant_name,merchant_area,latitude,longitude,rating,main_category,sub_category,product,price
LEPAS KOPI,Bogor,-6.488659234,106.8868751,4.3,Minuman,Minuman,Matcha Latte Hot,24000
LEPAS KOPI,Bogor,-6.488659234,106.8868751,4.3,Minuman,Minuman,Coklat Latte Hot,23000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Minuman,Minuman,Choco Milk,20000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Minuman,Minuman,Matcha Latte,20000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Minuman,Minuman,Coffee Choco Milk,21000
Makema Coffee,Tangerang,-6.22670802,106.7244854,NAN,Minuman,Kopi,Es Kopi Susu Gula Aren (Hot/Ice),15000
Makema Coffee,Tangerang,-6.22670802,106.7244854,NAN,Minuman,Kopi,Americano (Hot/ice),13500
Makema Coffee,Tangerang,-6.22670802,106.7244854,NAN,Minuman,Kopi,Paket Kopi Mendua (Hot/Ice),25000
Makema Coffee,Tangerang,-6.22670802,106.7244854,NAN,Minuman,Kopi,Coffee Latte Ice/hot,15000
Makema Coffee,Tangerang,-6.22670802,106.7244854,NAN,Minuman,Kopi,V60,20000
Makema Coffee,Tangerang,-6.22670802,106.7244854,NAN,Minuman,Kopi,Cappucino Ice/hot,15000
Makema Coffee,Tangerang,-6.22670802,106.7244854,NAN,Minuman,Kopi,Red Velvet,15000
Makema Coffee,Tangerang,-6.22670802,106.7244854,NAN,Minuman,Kopi,Choco Oreo,15000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Hot Coffee,12000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Fruit Tea Lemon Large,13000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Coke Float,13000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Iced Lychee Tea,19500
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Large Fanta,13000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Fruit Tea Blackcurrant,9000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Large Sprite,13000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Milo Medium,16000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Large Coca-Cola,13000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Country Choice Orange,13500
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Tehbotol Tawar,9000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Fanta Float,13000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Hot Tea,12000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Bottled Mineral Water,9500
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Iced Cappucino Large,31000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Iced Cafe Latte Large,31000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Cappucino Large,26000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Long Black Large,26000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Cafe Latte Large,26000
"McDonald's, Jatiwarna",Bekasi,-6.310742926,106.9239579,4.7,Minuman,Minuman,Flat White Large,26000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Kopi,Iced Coffee Jelly Float,23000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Kopi,Iced Coffee Float,21000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Kopi,Iced Coffee Jelly,20000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Kopi,Iced Coffee,18000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Hot Coffee,12000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Fruit Tea Lemon Large,13000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Coke Float,13000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Iced Lychee Tea,19500
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Large Fanta,13000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Fruit Tea Blackcurrant,9000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Large Sprite,13000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Milo Medium,16000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Large Coca-Cola,13000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Country Choice Orange,13500
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Tehbotol Tawar,9000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Fanta Float,13000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Hot Tea,12000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Bottled Mineral Water,9500
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Iced Cappucino Large,31000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Iced Cafe Latte Large,31000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Cappucino Large,26000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Long Black Large,26000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Cafe Latte Large,26000
"McDonald's, Panjang",Jakarta Barat,-6.199225771,106.7693273,4.8,Minuman,Minuman,Flat White Large,26000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Kopi,Iced Coffee Jelly Float,23000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Kopi,Iced Coffee Float,21000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Kopi,Iced Coffee Jelly,20000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Kopi,Iced Coffee,18000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Hot Coffee,12000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Fruit Tea Lemon Large,13000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Coke Float,13000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Iced Lychee Tea,19500
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Large Fanta,13000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Fruit Tea Blackcurrant,9000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Large Sprite,13000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Milo Medium,16000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Large Coca-Cola,13000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Country Choice Orange,13500
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Tehbotol Tawar,9000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Fanta Float,13000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Hot Tea,12000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Bottled Mineral Water,9500
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Iced Cappucino Large,31000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Iced Cafe Latte Large,31000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Cappucino Large,26000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Long Black Large,26000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Cafe Latte Large,26000
"McDonald's, Pekayon",Bekasi,-6.268592402,106.9814228,4.7,Minuman,Minuman,Flat White Large,26000
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Kopi,Iced Coffee Jelly,20000
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Kopi,Iced Coffee Float,21000
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Kopi,Iced Coffee,18000
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Kopi,Iced Coffee Jelly Float,23000
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Minuman,Fruit Tea Lemon Large,13000
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Minuman,Large Sprite,13000
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Minuman,Hot Tea,12000
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Minuman,Milo Medium,16000
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Minuman,Large Fanta,13000
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Minuman,Bottled Mineral Water,9500
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Minuman,Fanta Float,13000
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Minuman,Tehbotol Tawar,9000
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Minuman,Country Choice Orange,13500
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Minuman,Iced Lychee Tea,19500
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Minuman,Large Coca-Cola,13000
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Minuman,Hot Coffee,12000
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Minuman,Coke Float,13000
"McDonald's, Tambak",Jakarta Pusat,-6.20336534,106.8492243,4.8,Minuman,Minuman,Fruit Tea Blackcurrant,9000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Tea Hyung,23000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,StatisTEAka,23000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Kiyowo Cheeze,31000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Refresh Fruit Green Tea Free Mie Sedaap Tasty,34900
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Mantappu Tea Free Mie Sedaap Tasty,34900
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Seasalt Rose Matcha Latte Free Mie Sedaap Tasty,34900
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Penyejuk Hatea 1,68800
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Penyejuk Hatea 2,62000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Es Teh Oolong Menantea,19000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Peach Tea,20000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Citrus Tea,20000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Es Teh Manis Menantea,19000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Lychee Tea,20000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Oolong Milk Tea,23000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Vanilla Milk Tea,23000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Rose Milk Tea,23000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Caramel Milk Tea,20000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Oolong Brulee,31000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Oreo Milk Tea,31000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Nutealla,34900
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,KiTEAwi Yakult,34900
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Fresh Oolong Peach Jelly Tea,28900
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Prinia Orange Lychee,28900
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Apple Kerinci Tea,34900
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Refresh Fruit Green Tea,34900
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,KiTEAwi,33900
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,InTEAgral,34900
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,MatemaTEAka,31000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Mantappu Tea,34900
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Seasalt Rose Matcha Latte,34900
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Menantea Sunset,34900
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Jasmine Royal Crumble,31000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Oolong Milk Tea 1 Liter,65000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,MatemaTEAka 1 Liter,79000
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Paket Special 1,98700
"Menantea, Epicentrum Walk",Jakarta Selatan,-6.216116407,106.8348184,4.6,Minuman,Minuman,Paket Special 2,90900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Tea Hyung,23000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,StatisTEAka,23000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Kiyowo Cheeze,31000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Refresh Fruit Green Tea Free Mie Sedaap Tasty,34900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Mantappu Tea Free Mie Sedaap Tasty,34900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Seasalt Rose Matcha Latte Free Mie Sedaap Tasty,34900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Penyejuk Hatea 1,68800
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Penyejuk Hatea 2,62000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Es Teh Oolong Menantea,19000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Peach Tea,20000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Citrus Tea,20000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Es Teh Manis Menantea,19000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Lychee Tea,20000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Oolong Milk Tea,23000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Vanilla Milk Tea,23000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Rose Milk Tea,23000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Oolong Brulee,31000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Caramel Milk Tea,20000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Oreo Milk Tea,31000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Nutealla,34900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,KiTEAwi Yakult,34900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Fresh Oolong Peach Jelly Tea,28900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Prinia Orange Lychee,28900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Refresh Fruit Green Tea,34900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,KiTEAwi,33900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Apple Kerinci Tea,34900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,InTEAgral,34900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,MatemaTEAka,31000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Mantappu Tea,34900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Seasalt Rose Matcha Latte,34900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Menantea Sunset,34900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Jasmine Royal Crumble,31000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Oolong Milk Tea 1 Liter,65000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,MatemaTEAka 1 Liter,79000
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Paket Special 2,90900
"Menantea, Jatiwaringin",Jakarta Timur,-6.253779482,106.9094195,4.6,Minuman,Minuman,Paket Special 1,98700
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Tea Hyung,23000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,StatisTEAka,23000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Kiyowo Cheeze,31000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Refresh Fruit Green Tea Free Mie Sedaap Tasty,34900
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Mantappu Tea Free Mie Sedaap Tasty,34900
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Seasalt Rose Matcha Latte Free Mie Sedaap Tasty,34900
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Penyejuk Hatea 1,68800
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Penyejuk Hatea 2,62000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Peach Tea,20000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Es Teh Oolong Menantea,19000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Es Teh Manis Menantea,19000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Citrus Tea,20000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Lychee Tea,20000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Oolong Milk Tea,23000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Vanilla Milk Tea,23000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Rose Milk Tea,23000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Oolong Brulee,31000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Caramel Milk Tea,20000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Oreo Milk Tea,31000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Nutealla,34900
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,KiTEAwi Yakult,34900
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Fresh Oolong Peach Jelly Tea,28900
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Prinia Orange Lychee,28900
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Refresh Fruit Green Tea,34900
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,KiTEAwi,33900
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Apple Kerinci Tea,34900
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,InTEAgral,34900
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,MatemaTEAka,31000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Mantappu Tea,34900
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Seasalt Rose Matcha Latte,34900
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Menantea Sunset,34900
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Jasmine Royal Crumble,31000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Oolong Milk Tea 1 Liter,65000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,MatemaTEAka 1 Liter,79000
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Paket Special 1,98700
"Menantea, Pamulang Tangerang",Tangerang,-6.342734205,106.7342692,4.3,Minuman,Minuman,Paket Special 2,90900
"Menantea, Panglima Polim",Jakarta Selatan,-6.249317916,106.7982256,4.5,Minuman,Minuman,Tea Hyung,23000
"Menantea, Panglima Polim",Jakarta Selatan,-6.249317916,106.7982256,4.5,Minuman,Minuman,StatisTEAka,23000
"Menantea, Panglima Polim",Jakarta Selatan,-6.249317916,106.7982256,4.5,Minuman,Minuman,Kiyowo Cheeze,31000
"Menantea, Panglima Polim",Jakarta Selatan,-6.249317916,106.7982256,4.5,Minuman,Minuman,Refresh Fruit Green Tea Free Mie Sedaap Tasty,34900
"Menantea, Panglima Polim",Jakarta Selatan,-6.249317916,106.7982256,4.5,Minuman,Minuman,Seasalt Rose Matcha Latte Free Mie Sedaap Tasty,34900
"Menantea, Panglima Polim",Jakarta Selatan,-6.249317916,106.7982256,4.5,Minuman,Minuman,Mantappu Tea Free Mie Sedaap Tasty,34900
"Menantea, Panglima Polim",Jakarta Selatan,-6.249317916,106.7982256,4.5,Minuman,Minuman,Penyejuk Hatea 1,68800
"Menantea, Panglima Polim",Jakarta Selatan,-6.249317916,106.7982256,4.5,Minuman,Minuman,Penyejuk Hatea 2,62000
"Menantea, Panglima Polim",Jakarta Selatan,-6.249317916,106.7982256,4.5,Minuman,Minuman,Es Teh Oolong Menantea,19000
"Menantea, Panglima Polim",Jakarta Selatan,-6.249317916,106.7982256,4.5,Minuman,Minuman,Peach Tea,20000
"Menantea, Panglima Polim",Jakarta Selatan,-6.249317916,106.7982256,4.5,Minuman,Minuman,Es Teh Manis Menantea,19000
"Menantea, Panglima Polim",Jakarta Selatan,-6.249317916,106.7982256,4.5,Minuman,Minuman,Citrus Tea,20000
